AR_Bon,Winkel,WinkelNaam,Contract,Aankomst,Cont,Emb,Pap,Ret,Oz,Rolly,Bb,Tr,Mdw,Dd,Route,Dd_Lever,VanDC,Rollin,Dolly,Pllt
184001884,7009,Plantsoenstraat;Rhenen,7/3/2023 13:55,7/3/2023 14:10,15,8,1,0,0,0,6,0,JUMBO\teunvlassak,7/3/2023 20:30,11065,7/3/2023,VEGRDCVERS,0,0,0
184001885,1045,Vaartstraa;Balen,7/3/2023 14:05,7/3/2023 14:15,30,9,1,0,0,10,0,0,JUMBO\teunvlassak,7/3/2023 21:12,11006,7/3/2023,VEGRDCVERS,0,0,0
184001886,6002,Kloosterpad;St. Michielsgestel,7/3/2023 13:22,7/3/2023 14:00,14,10,1,0,0,0,4,0,JUMBO\teunvlassak,7/3/2023 20:29,11075,7/3/2023,VEGRDCVERS,0,0,0
184001887,5139,de Bleek;Venray,7/3/2023 14:35,7/3/2023 16:00,35,14,1,0,0,11,7,0,JUMBO\teunvlassak,7/3/2023 20:22,11055,7/3/2023,VEGRDCVERS,0,0,0
184001888,4610,Marktpassage;Druten,7/3/2023 13:43,7/3/2023 14:05,0,7,0,0,0,10,6,0,JUMBO\teunvlassak,7/3/2023 20:37,11164,7/3/2023,VEGRDCVERS,0,0,0
184001889,3189,de Kranshof;Tiel,7/3/2023 14:39,7/3/2023 15:10,5,16,1,0,0,21,10,0,JUMBO\teunvlassak,7/3/2023 20:37,11164,7/3/2023,VEGRDCVERS,4,0,0
184001890,5086,Wederhof;Helmond,7/3/2023 14:32,7/3/2023 15:00,8,0,1,0,0,0,12,0,JUMBO\teunvlassak,7/3/2023 20:40,11073,7/3/2023,VEGRDCVERS,0,0,0
184001894,4864,Servatiusstraat;Heeswijk Dinther,7/3/2023 13:35,7/3/2023 13:42,40,22,1,0,0,0,11,0,JUMBO\teunvlassak,7/3/2023 18:49,11205,7/3/2023,VEGRDCVERS,0,0,0
184001895,3704,Schoonstraat;Heesch,7/3/2023 13:40,7/3/2023 13:50,25,23,0,0,0,10,13,0,JUMBO\teunvlassak,7/3/2023 20:28,11175,7/3/2023,VEGRDCVERS,0,0,0
184001896,4854,Schelde;Deurne,7/3/2023 14:26,7/3/2023 15:03,0,9,0,0,0,0,8,0,JUMBO\teunvlassak,7/3/2023 20:37,11071,7/3/2023,VEGRDCVERS,0,0,0
184001897,4873,Heierveldlaan;Maasbree,7/3/2023 14:10,7/3/2023 14:20,35,15,1,0,0,0,6,0,JUMBO\teunvlassak,7/3/2023 20:28,11045,7/3/2023,VEGRDCVERS,0,0,0
184001907,4699,Pagelaan;Eindhoven,7/3/2023 14:05,7/3/2023 14:30,20,10,1,0,0,0,3,0,JUMBO\teunvlassak,7/3/2023 20:29,11013,7/3/2023,VEGRDCVERS,0,0,0
184001908,3607,Veltumse Kleffen;Venray,7/3/2023 14:32,7/3/2023 16:00,10,10,4,0,0,0,5,0,JUMBO\MarcelVanLieshout,7/4/2023 9:23,11122,7/3/2023,VEGRDCVERS,0,0,0
184001909,4717,Verlengde Noordkade;Veghel,7/3/2023 14:13,7/3/2023 11:03,15,24,1,0,0,11,11,0,JUMBO\teunvlassak,7/3/2023 20:38,11197,7/3/2023,VEGRDCVERS,0,0,0
184001910,5138,Burg. van Hoofflaan;Veldhoven,7/3/2023 15:00,7/3/2023 15:40,10,15,1,0,0,11,8,0,JUMBO\teunvlassak,7/3/2023 20:23,11600,7/3/2023,VEGRDCVERS,0,0,0
184001911,3128,Nijverheidsstraat;Beneden-Leeuwen,7/3/2023 16:10,7/3/2023 15:19,30,15,0,0,0,0,10,0,JUMBO\MarcelVanLieshout,7/4/2023 9:28,11160,7/3/2023,VEGRDCVERS,0,0,0
184001912,6421,Vierhoeksingel;Oss,7/3/2023 14:04,7/3/2023 14:06,25,12,1,0,0,10,8,0,JUMBO\teunvlassak,7/3/2023 20:37,11019,7/3/2023,VEGRDCVERS,0,0,0
184001922,3585,Dorpsstraat;Stiphout,7/3/2023 16:24,7/3/2023 16:56,1,0,0,5,0,0,7,0,JUMBO\teunvlassak,7/3/2023 20:33,11132,7/3/2023,VEGRDCVERS,0,0,0
184001923,4866,Hoofdstraat;Helmond,7/3/2023 15:33,7/3/2023 16:05,25,20,0,0,0,0,6,0,JUMBO\teunvlassak,7/3/2023 20:33,11132,7/3/2023,VEGRDCVERS,0,0,0
184001924,4697,Vreeburg;Rosmalen,7/3/2023 15:25,7/3/2023 16:40,30,17,1,0,0,1,7,0,JUMBO\teunvlassak,7/3/2023 20:31,11025,7/3/2023,VEGRDCVERS,0,0,0
184001925,3422,Vivaldipassage;Landgraaf,7/3/2023 16:16,7/3/2023 16:30,21,9,1,0,0,11,6,0,JUMBO\MarcelVanLieshout,7/4/2023 9:22,11003,7/3/2023,VEGRDCVERS,0,0,0
184001926,3513,Kerkstraat;Zeeland,7/3/2023 15:30,7/3/2023 16:00,20,26,0,0,0,11,10,0,JUMBO\MarcelVanLieshout,7/4/2023 9:23,11028,7/3/2023,VEGRDCVERS,0,0,0
